/notebooks/VOLUME/LNDb/LNDb_png_space0_-1300_300/LNDb-0001-ZOOM/LNDb-0001-ZOOM_frame_250_Nodule_1.png,246,188,271,213,tumor
/notebooks/VOLUME/LNDb/LNDb_png_space0_-1300_300/LNDb-0001-ZOOM/LNDb-0001-ZOOM_frame_251_Nodule_1.png,246,186,273,211,tumor
/notebooks/VOLUME/LNDb/LNDb_png_space0_-1300_300/LNDb-0001-ZOOM/LNDb-0001-ZOOM_frame_252_Nodule_1.png,249,185,282,211,tumor
/notebooks/VOLUME/LNDb/LNDb_png_space0_-1300_300/LNDb-0001-ZOOM/LNDb-0001-ZOOM_frame_253_Nodule_1.png,245,180,280,211,tumor
/notebooks/VOLUME/LNDb/LNDb_png_space0_-1300_300/LNDb-0001-ZOOM/LNDb-0001-ZOOM_frame_253_Nodule_2.png,141,203,170,228,tumor
/notebooks/VOLUME/LNDb/LNDb_png_space0_-1300_300/LNDb-0001-ZOOM/LNDb-0001-ZOOM_frame_254_Nodule_1.png,248,181,278,211,tumor
/notebooks/VOLUME/LNDb/LNDb_png_space0_-1300_300/LNDb-0001-ZOOM/LNDb-0001-ZOOM_frame_254_Nodule_2.png,142,198,166,225,tumor
/notebooks/VOLUME/LNDb/LNDb_png_space0_-1300_300/LNDb-0001-ZOOM/LNDb-0001-ZOOM_frame_255_Nodule_1.png,248,181,279,209,tumor
/notebooks/VOLUME/LNDb/LNDb_png_space0_-1300_300/LNDb-0001-ZOOM/LNDb-0001-ZOOM_frame_255_Nodule_2.png,143,199,167,224,tumor
/notebooks/VOLUME/LNDb/LNDb_png_space0_-1300_300/LNDb-0001-ZOOM/LNDb-0001-ZOOM_frame_256_Nodule_2.png,141,197,165,223,tumor
/notebooks/VOLUME/LNDb/LNDb_png_space0_-1300_300/LNDb-0001-ZOOM/LNDb-0001-ZOOM_frame_257_Nodule_2.png,139,196,164,225,tumor
/notebooks/VOLUME/LNDb/LNDb_png_space0_-1300_300/LNDb-0001-ZOOM/LNDb-0001-ZOOM_frame_258_Nodule_2.png,137,195,164,225,tumor
/notebooks/VOLUME/LNDb/LNDb_png_space0_-1300_300/LNDb-0001-ZOOM/LNDb-0001-ZOOM_frame_259_Nodule_2.png,130,194,164,224,tumor
/notebooks/VOLUME/LNDb/LNDb_png_space0_-1300_300/LNDb-0001-ZOOM/LNDb-0001-ZOOM_frame_260_Nodule_2.png,131,194,164,230,tumor
/notebooks/VOLUME/LNDb/LNDb_png_space0_-1300_300/LNDb-0001-ZOOM/LNDb-0001-ZOOM_frame_261_Nodule_2.png,129,193,164,231,tumor
/notebooks/VOLUME/LNDb/LNDb_png_space0_-1300_300/LNDb-0001-ZOOM/LNDb-0001-ZOOM_frame_262_Nodule_2.png,128,191,163,227,tumor
/notebooks/VOLUME/LNDb/LNDb_png_space0_-1300_300/LNDb-0001-ZOOM/LNDb-0001-ZOOM_frame_263_Nodule_2.png,122,188,160,223,tumor
/notebooks/VOLUME/LNDb/LNDb_png_space0_-1300_300/LNDb-0001-ZOOM/LNDb-0001-ZOOM_frame_264_Nodule_2.png,125,189,150,218,tumor
/notebooks/VOLUME/LNDb/LNDb_png_space0_-1300_300/LNDb-0002-ZOOM/LNDb-0002-ZOOM_frame_44_Nodule_1.png,0,254,26,282,tumor
/notebooks/VOLUME/LNDb/LNDb_png_space0_-1300_300/LNDb-0002-ZOOM/LNDb-0002-ZOOM_frame_45_Nodule_1.png,0,253,27,285,tumor
/notebooks/VOLUME/LNDb/LNDb_png_space0_-1300_300/LNDb-0002-ZOOM/LNDb-0002-ZOOM_frame_46_Nodule_1.png,0,253,28,286,tumor
/notebooks/VOLUME/LNDb/LNDb_png_space0_-1300_300/LNDb-0002-ZOOM/LNDb-0002-ZOOM_frame_47_Nodule_1.png,0,253,29,288,tumor
/notebooks/VOLUME/LNDb/LNDb_png_space0_-1300_300/LNDb-0002-ZOOM/LNDb-0002-ZOOM_frame_48_Nodule_1.png,0,253,31,289,tumor
/notebooks/VOLUME/LNDb/LNDb_png_space0_-1300_300/LNDb-0002-ZOOM/LNDb-0002-ZOOM_frame_49_Nodule_1.png,0,252,26,286,tumor
/notebooks/VOLUME/LNDb/LNDb_png_space0_-1300_300/LNDb-0002-ZOOM/LNDb-0002-ZOOM_frame_50_Nodule_1.png,0,253,25,283,tumor
/notebooks/VOLUME/LNDb/LNDb_png_space0_-1300_300/LNDb-0002-ZOOM/LNDb-0002-ZOOM_frame_51_Nodule_1.png,0,255,24,282,tumor
/notebooks/VOLUME/LNDb/LNDb_png_space0_-1300_300/LNDb-0002-ZOOM/LNDb-0002-ZOOM_frame_128_Nodule_2.png,263,199,288,224,tumor
/notebooks/VOLUME/LNDb/LNDb_png_space0_-1300_300/LNDb-0002-ZOOM/LNDb-0002-ZOOM_frame_129_Nodule_2.png,265,199,290,224,tumor
/notebooks/VOLUME/LNDb/LNDb_png_space0_-1300_300/LNDb-0002-ZOOM/LNDb-0002-ZOOM_frame_130_Nodule_2.png,265,199,294,225,tumor
/notebooks/VOLUME/LNDb/LNDb_png_space0_-1300_300/LNDb-0002-ZOOM/LNDb-0002-ZOOM_frame_131_Nodule_2.png,267,199,294,224,tumor
/notebooks/VOLUME/LNDb/LNDb_png_space0_-1300_300/LNDb-0002-ZOOM/LNDb-0002-ZOOM_frame_168_Nodule_3.png,262,246,290,273,tumor
/notebooks/VOLUME/LNDb/LNDb_png_space0_-1300_300/LNDb-0002-ZOOM/LNDb-0002-ZOOM_frame_169_Nodule_3.png,261,245,292,275,tumor
/notebooks/VOLUME/LNDb/LNDb_png_space0_-1300_300/LNDb-0002-ZOOM/LNDb-0002-ZOOM_frame_170_Nodule_3.png,260,244,294,276,tumor
/notebooks/VOLUME/LNDb/LNDb_png_space0_-1300_300/LNDb-0002-ZOOM/LNDb-0002-ZOOM_frame_171_Nodule_3.png,258,244,296,275,tumor
/notebooks/VOLUME/LNDb/LNDb_png_space0_-1300_300/LNDb-0002-ZOOM/LNDb-0002-ZOOM_frame_172_Nodule_3.png,259,244,296,275,tumor
/notebooks/VOLUME/LNDb/LNDb_png_space0_-1300_300/LNDb-0002-ZOOM/LNDb-0002-ZOOM_frame_173_Nodule_3.png,261,244,300,277,tumor
/notebooks/VOLUME/LNDb/LNDb_png_space0_-1300_300/LNDb-0002-ZOOM/LNDb-0002-ZOOM_frame_174_Nodule_3.png,262,246,298,277,tumor
/notebooks/VOLUME/LNDb/LNDb_png_space0_-1300_300/LNDb-0002-ZOOM/LNDb-0002-ZOOM_frame_175_Nodule_3.png,273,251,298,276,tumor
/notebooks/VOLUME/LNDb/LNDb_png_space0_-1300_300/LNDb-0002-ZOOM/LNDb-0002-ZOOM_frame_180_Nodule_4.png,230,262,255,287,tumor
/notebooks/VOLUME/LNDb/LNDb_png_space0_-1300_300/LNDb-0002-ZOOM/LNDb-0002-ZOOM_frame_181_Nodule_4.png,228,260,257,288,tumor
/notebooks/VOLUME/LNDb/LNDb_png_space0_-1300_300/LNDb-0002-ZOOM/LNDb-0002-ZOOM_frame_182_Nodule_4.png,226,261,258,289,tumor
/notebooks/VOLUME/LNDb/LNDb_png_space0_-1300_300/LNDb-0002-ZOOM/LNDb-0002-ZOOM_frame_183_Nodule_4.png,228,261,258,289,tumor
/notebooks/VOLUME/LNDb/LNDb_png_space0_-1300_300/LNDb-0002-ZOOM/LNDb-0002-ZOOM_frame_184_Nodule_4.png,229,261,258,289,tumor
/notebooks/VOLUME/LNDb/LNDb_png_space0_-1300_300/LNDb-0002-ZOOM/LNDb-0002-ZOOM_frame_185_Nodule_4.png,230,261,256,288,tumor
